date,window_start,predict_from,predict_to,given_end_price,actual_close,predicted_close
2026-07-16,12:45,13:40,13:50,807.0,808.15,808.2444
2026-07-16,12:55,13:50,14:00,808.15,809.7,808.3351
2026-07-16,13:05,14:00,14:10,809.7,808.95,808.7943
2026-07-16,13:15,14:10,14:20,808.95,808.9,808.70605
2026-07-16,13:25,14:20,14:30,808.9,809.65,808.6051
2026-07-16,13:35,14:30,14:40,809.65,808.3,809.9867
2026-07-16,13:45,14:40,14:50,808.3,807.95,808.1005
2026-07-16,13:55,14:50,15:00,807.95,808.15,807.4047
2026-07-16,14:05,15:00,15:10,808.15,808.45,808.8847
2026-07-16,14:15,15:10,15:20,808.45,807.9,808.7483
2026-07-17,09:15,10:10,10:20,817.2,816.25,817.55975
2026-07-17,09:25,10:20,10:30,816.25,818.65,816.4658
2026-07-17,09:35,10:30,10:40,818.65,818.1,818.06445
2026-07-17,09:45,10:40,10:50,818.1,818.95,817.3254
2026-07-17,09:55,10:50,11:00,818.95,817.9,819.1013
2026-07-17,10:05,11:00,11:10,817.9,817.45,818.2229
2026-07-17,10:15,11:10,11:20,817.45,818.65,817.0597
2026-07-17,10:25,11:20,11:30,818.65,819.0,819.27435
2026-07-17,10:35,11:30,11:40,819.0,819.05,819.03577
2026-07-17,10:45,11:40,11:50,819.05,819.3,818.6962
2026-07-17,10:55,11:50,12:00,819.3,818.55,819.58044
2026-07-17,11:05,12:00,12:10,818.55,817.8,818.15137
2026-07-17,11:15,12:10,12:20,817.8,819.65,817.85974
2026-07-17,11:25,12:20,12:30,819.65,819.15,819.9904
2026-07-17,11:35,12:30,12:40,819.15,818.25,818.7728
2026-07-17,11:45,12:40,12:50,818.25,817.75,818.07465
2026-07-17,11:55,12:50,13:00,817.75,817.8,817.96136
2026-07-17,12:05,13:00,13:10,817.8,818.7,818.00653
2026-07-17,12:15,13:10,13:20,818.7,817.65,818.7145
2026-07-17,12:25,13:20,13:30,817.65,818.1,817.69763
2026-07-17,12:35,13:30,13:40,818.1,817.9,817.9722
2026-07-17,12:45,13:40,13:50,817.9,817.0,817.4895
2026-07-17,12:55,13:50,14:00,817.0,817.5,817.3418
2026-07-17,13:05,14:00,14:10,817.5,819.4,817.49634
2026-07-17,13:15,14:10,14:20,819.4,820.65,819.0157
2026-07-17,13:25,14:20,14:30,820.65,820.05,820.20184
2026-07-17,13:35,14:30,14:40,820.05,820.8,821.1323
2026-07-17,13:45,14:40,14:50,820.8,819.65,820.40027
2026-07-17,13:55,14:50,15:00,819.65,819.0,819.1375
2026-07-17,14:05,15:00,15:10,819.0,819.1,819.18866
2026-07-17,14:15,15:10,15:20,819.1,820.25,819.09674
